timestamp,is_dst_duplicate,zone,load_mw
2020-01-02 07:00:00,False,SCENT,5784.239485
2020-01-02 07:00:00,False,SOUTH,2719.395415
2020-01-02 07:00:00,False,WEST,1239.693773
2020-01-02 08:00:00,False,COAST,10223.467156
2020-01-02 08:00:00,False,EAST,1309.21778
2020-01-02 08:00:00,False,ERCOT,38651.451808
2020-01-02 08:00:00,False,FWEST,3819.731116
2020-01-02 08:00:00,False,NCENT,12329.169578
2020-01-02 08:00:00,False,NORTH,793.463168
2020-01-02 08:00:00,False,SCENT,6052.254283
2020-01-02 08:00:00,False,SOUTH,2824.927759
2020-01-02 08:00:00,False,WEST,1299.220969
2020-01-02 09:00:00,False,COAST,10439.872188
2020-01-02 09:00:00,False,EAST,1330.208276
2020-01-02 09:00:00,False,ERCOT,39115.172738
2020-01-02 09:00:00,False,FWEST,3800.700907
2020-01-02 09:00:00,False,NCENT,12426.767635
2020-01-02 09:00:00,False,NORTH,805.534397
2020-01-02 09:00:00,False,SCENT,6158.596442
2020-01-02 09:00:00,False,SOUTH,2860.490886
2020-01-02 09:00:00,False,WEST,1293.002006
2020-01-02 10:00:00,False,COAST,10659.755591
2020-01-02 10:00:00,False,EAST,1379.82375
2020-01-02 10:00:00,False,ERCOT,39527.372478
2020-01-02 10:00:00,False,FWEST,3753.954351
2020-01-02 10:00:00,False,NCENT,12443.087461
2020-01-02 10:00:00,False,NORTH,802.740403
2020-01-02 10:00:00,False,SCENT,6253.731271
2020-01-02 10:00:00,False,SOUTH,2922.606156
2020-01-02 10:00:00,False,WEST,1311.673496
2020-01-02 11:00:00,False,COAST,10927.873858
2020-01-02 11:00:00,False,EAST,1393.851917
2020-01-02 11:00:00,False,ERCOT,39860.83526
2020-01-02 11:00:00,False,FWEST,3731.766211
2020-01-02 11:00:00,False,NCENT,12503.891651
2020-01-02 11:00:00,False,NORTH,789.573443
2020-01-02 11:00:00,False,SCENT,6280.48402
2020-01-02 11:00:00,False,SOUTH,2981.021683
2020-01-02 11:00:00,False,WEST,1252.372477
2020-01-02 12:00:00,False,COAST,11078.049404
2020-01-02 12:00:00,False,EAST,1395.399995
2020-01-02 12:00:00,False,ERCOT,39852.138623
2020-01-02 12:00:00,False,FWEST,3692.900272
2020-01-02 12:00:00,False,NCENT,12393.457661
2020-01-02 12:00:00,False,NORTH,779.105054
2020-01-02 12:00:00,False,SCENT,6266.737138
2020-01-02 12:00:00,False,SOUTH,3023.320481
2020-01-02 12:00:00,False,WEST,1223.168616
2020-01-02 13:00:00,False,COAST,11105.19406
2020-01-02 13:00:00,False,EAST,1356.220342
2020-01-02 13:00:00,False,ERCOT,39570.07653
2020-01-02 13:00:00,False,FWEST,3656.982159
2020-01-02 13:00:00,False,NCENT,12250.795634
2020-01-02 13:00:00,False,NORTH,765.056629
2020-01-02 13:00:00,False,SCENT,6218.426261
2020-01-02 13:00:00,False,SOUTH,3034.340248
2020-01-02 13:00:00,False,WEST,1183.061196
2020-01-02 14:00:00,False,COAST,11151.80018
2020-01-02 14:00:00,False,EAST,1333.772299
2020-01-02 14:00:00,False,ERCOT,39319.896118
2020-01-02 14:00:00,False,FWEST,3665.667471
2020-01-02 14:00:00,False,NCENT,12092.063431
2020-01-02 14:00:00,False,NORTH,757.445031
2020-01-02 14:00:00,False,SCENT,6123.666196
2020-01-02 14:00:00,False,SOUTH,3039.489019
2020-01-02 14:00:00,False,WEST,1155.99249
2020-01-02 15:00:00,False,COAST,11110.015925
2020-01-02 15:00:00,False,EAST,1301.883444
2020-01-02 15:00:00,False,ERCOT,38907.993737
2020-01-02 15:00:00,False,FWEST,3677.118158
2020-01-02 15:00:00,False,NCENT,11914.050023
2020-01-02 15:00:00,False,NORTH,746.081621
2020-01-02 15:00:00,False,SCENT,6011.217007
2020-01-02 15:00:00,False,SOUTH,3015.194941
2020-01-02 15:00:00,False,WEST,1132.432618
2020-01-02 16:00:00,False,COAST,11003.422551
2020-01-02 16:00:00,False,EAST,1346.788465
2020-01-02 16:00:00,False,ERCOT,38571.27757
2020-01-02 16:00:00,False,FWEST,3679.104835
2020-01-02 16:00:00,False,NCENT,11773.864917
2020-01-02 16:00:00,False,NORTH,741.186677
2020-01-02 16:00:00,False,SCENT,5926.377805
2020-01-02 16:00:00,False,SOUTH,2978.243665
2020-01-02 16:00:00,False,WEST,1122.288655
2020-01-02 17:00:00,False,COAST,10960.333387
2020-01-02 17:00:00,False,EAST,1328.814785
2020-01-02 17:00:00,False,ERCOT,38604.130006
2020-01-02 17:00:00,False,FWEST,3700.529919
2020-01-02 17:00:00,False,NCENT,11891.944417
2020-01-02 17:00:00,False,NORTH,742.593371
2020-01-02 17:00:00,False,SCENT,5871.097633
2020-01-02 17:00:00,False,SOUTH,2977.263003
2020-01-02 17:00:00,False,WEST,1131.55349
2020-01-02 18:00:00,False,COAST,11174.861814
2020-01-02 18:00:00,False,EAST,1366.853218
2020-01-02 18:00:00,False,ERCOT,39694.177016
2020-01-02 18:00:00,False,FWEST,3731.75791
2020-01-02 18:00:00,False,NCENT,12411.689207
2020-01-02 18:00:00,False,NORTH,772.345271
2020-01-02 18:00:00,False,SCENT,6046.814112
2020-01-02 18:00:00,False,SOUTH,3022.135388
2020-01-02 18:00:00,False,WEST,1167.720096
2020-01-02 19:00:00,False,COAST,11252.622878
2020-01-02 19:00:00,False,EAST,1399.820866
2020-01-02 19:00:00,False,ERCOT,41077.231222
2020-01-02 19:00:00,False,FWEST,3802.951349
2020-01-02 19:00:00,False,NCENT,12892.795154
2020-01-02 19:00:00,False,NORTH,801.140496
2020-01-02 19:00:00,False,SCENT,6526.764556
2020-01-02 19:00:00,False,SOUTH,3178.503802
2020-01-02 19:00:00,False,WEST,1222.63212
2020-01-02 20:00:00,False,COAST,11069.875784
2020-01-02 20:00:00,False,EAST,1338.527449
2020-01-02 20:00:00,False,ERCOT,40731.480649
2020-01-02 20:00:00,False,FWEST,3817.082058
2020-01-02 20:00:00,False,NCENT,12760.500948
2020-01-02 20:00:00,False,NORTH,794.06996
2020-01-02 20:00:00,False,SCENT,6542.898685
2020-01-02 20:00:00,False,SOUTH,3175.947544
2020-01-02 20:00:00,False,WEST,1232.578222
2020-01-02 21:00:00,False,COAST,10869.878938
2020-01-02 21:00:00,False,EAST,1309.501942
2020-01-02 21:00:00,False,ERCOT,40179.219865
2020-01-02 21:00:00,False,FWEST,3818.864205
2020-01-02 21:00:00,False,NCENT,12579.090655
2020-01-02 21:00:00,False,NORTH,789.210354
2020-01-02 21:00:00,False,SCENT,6453.546906
2020-01-02 21:00:00,False,SOUTH,3128.556
2020-01-02 21:00:00,False,WEST,1230.570866
2020-01-02 22:00:00,False,COAST,10565.123362
2020-01-02 22:00:00,False,EAST,1269.691176
2020-01-02 22:00:00,False,ERCOT,39226.111213
2020-01-02 22:00:00,False,FWEST,3825.119779
2020-01-02 22:00:00,False,NCENT,12222.546234
2020-01-02 22:00:00,False,NORTH,773.718054
2020-01-02 22:00:00,False,SCENT,6286.859099
2020-01-02 22:00:00,False,SOUTH,3071.614023
2020-01-02 22:00:00,False,WEST,1211.439485
2020-01-02 23:00:00,False,COAST,10110.061738
2020-01-02 23:00:00,False,EAST,1233.230818
2020-01-02 23:00:00,False,ERCOT,37620.040824
2020-01-02 23:00:00,False,FWEST,3788.080751
2020-01-02 23:00:00,False,NCENT,11619.463647
2020-01-02 23:00:00,False,NORTH,744.045531
2020-01-02 23:00:00,False,SCENT,6000.196664
2020-01-02 23:00:00,False,SOUTH,2952.419605
2020-01-02 23:00:00,False,WEST,1172.54207
